inning,half,outs,base_state,score_diff,win_prob,n
5,bottom,2,0,-5,0.04142,435
5,bottom,2,0,-4,0.08468,649
5,bottom,2,0,-3,0.15523,968
5,bottom,2,0,-2,0.25646,1444
5,bottom,2,0,-1,0.38421,2154
5,bottom,2,0,0,0.52607,3213
5,bottom,2,0,1,0.66466,2154
5,bottom,2,0,2,0.78378,1444
5,bottom,2,0,3,0.87387,968
5,bottom,2,0,4,0.93381,649
5,bottom,2,0,5,0.9689,435
5,bottom,2,0,6,0.98696,291
5,bottom,2,1,-6,0.02022,160
5,bottom,2,1,-5,0.04561,239
5,bottom,2,1,-4,0.09194,357
5,bottom,2,1,-3,0.1663,532
5,bottom,2,1,-2,0.27128,794
5,bottom,2,1,-1,0.40165,1185
5,bottom,2,1,0,0.54409,1767
5,bottom,2,1,1,0.68102,1185
5,bottom,2,1,2,0.79684,794
5,bottom,2,1,3,0.88302,532
5,bottom,2,1,4,0.93945,357
5,bottom,2,1,5,0.97194,239
5,bottom,2,1,6,0.98841,160
5,bottom,2,2,-6,0.02195,87
5,bottom,2,2,-5,0.04898,130
5,bottom,2,2,-4,0.09771,195
5,bottom,2,2,-3,0.17497,290
5,bottom,2,2,-2,0.28272,433
5,bottom,2,2,-1,0.41492,646
5,bottom,2,2,0,0.55761,964
5,bottom,2,2,1,0.69313,646
5,bottom,2,2,2,0.80636,433
5,bottom,2,2,3,0.8896,290
5,bottom,2,2,4,0.94344,195
5,bottom,2,2,5,0.97408,130
5,bottom,2,2,6,0.9894,87
5,bottom,2,3,-6,0.02411,52
5,bottom,2,3,-5,0.05313,78
5,bottom,2,3,-4,0.10472,117
5,bottom,2,3,-3,0.18537,174
5,bottom,2,3,-2,0.29626,260
5,bottom,2,3,-1,0.43041,388
5,bottom,2,3,0,0.57319,578
5,bottom,2,3,1,0.70689,388
5,bottom,2,3,2,0.81704,260
5,bottom,2,3,3,0.89689,174
5,bottom,2,3,4,0.94781,117
5,bottom,2,3,5,0.97637,78
5,bottom,2,3,6,0.99,52
5,bottom,2,4,-6,0.0226,29
5,bottom,2,4,-5,0.05024,43
5,bottom,2,4,-4,0.09984,65
5,bottom,2,4,-3,0.17815,97
5,bottom,2,4,-2,0.28688,144
5,bottom,2,4,-1,0.4197,215
5,bottom,2,4,0,0.56244,321
5,bottom,2,4,1,0.69741,215
5,bottom,2,4,2,0.8097,144
5,bottom,2,4,3,0.89189,97
5,bottom,2,4,4,0.94482,65
5,bottom,2,4,5,0.9748,43
5,bottom,2,4,6,0.98974,29
5,bottom,2,5,-6,0.02513,29
5,bottom,2,5,-5,0.05507,43
5,bottom,2,5,-4,0.10796,65
5,bottom,2,5,-3,0.19012,97
5,bottom,2,5,-2,0.30239,144
5,bottom,2,5,-1,0.43735,215
5,bottom,2,5,0,0.58009,321
5,bottom,2,5,1,0.71292,215
5,bottom,2,5,2,0.82168,144
5,bottom,2,5,3,0.90002,97
5,bottom,2,5,4,0.94966,65
5,bottom,2,5,5,0.97734,43
5,bottom,2,5,6,0.99,29
5,bottom,2,6,-6,0.02736,20
5,bottom,2,6,-5,0.05928,30
5,bottom,2,6,-4,0.11493,45
5,bottom,2,6,-3,0.20025,68
5,bottom,2,6,-2,0.31532,101
5,bottom,2,6,-1,0.45185,151
5,bottom,2,6,0,0.59438,225
5,bottom,2,6,1,0.72529,151
5,bottom,2,6,2,0.83109,101
5,bottom,2,6,3,0.90631,68
5,bottom,2,6,4,0.95336,45
5,bottom,2,6,5,0.97924,30
5,bottom,2,6,6,0.99,20
5,bottom,2,7,-6,0.03151,15
5,bottom,2,7,-5,0.06695,22
5,bottom,2,7,-4,0.12739,32
5,bottom,2,7,-3,0.21804,48
5,bottom,2,7,-2,0.33763,72
5,bottom,2,7,-1,0.47644,108
5,bottom,2,7,0,0.61818,161
5,bottom,2,7,1,0.74554,108
5,bottom,2,7,2,0.84622,72
5,bottom,2,7,3,0.91625,48
5,bottom,2,7,4,0.95909,32
5,bottom,2,7,5,0.98215,22
5,bottom,2,7,6,0.99,15
6,top,0,0,-6,0.01221,335
6,top,0,0,-5,0.03082,500
6,top,0,0,-4,0.06844,746
6,top,0,0,-3,0.13428,1113
6,top,0,0,-2,0.23412,1661
6,top,0,0,-1,0.36527,2478
6,top,0,0,0,0.51454,3696
6,top,0,0,1,0.66177,2478
6,top,0,0,2,0.78761,1661
6,top,0,0,3,0.88081,1113
6,top,0,0,4,0.94063,746
6,top,0,0,5,0.97388,500
6,top,0,0,6,0.9899,335
6,top,0,1,-6,0.01,184
6,top,0,1,-5,0.02205,275
6,top,0,1,-4,0.05137,410
6,top,0,1,-3,0.10557,612
6,top,0,1,-2,0.19233,913
6,top,0,1,-1,0.31264,1363
6,top,0,1,0,0.45719,2033
6,top,0,1,1,0.6077,1363
6,top,0,1,2,0.7435,913
6,top,0,1,3,0.84968,612
6,top,0,1,4,0.92162,410
6,top,0,1,5,0.96384,275
6,top,0,1,6,0.98531,184
6,top,0,2,-6,0.01,101
6,top,0,2,-5,0.01764,150
6,top,0,2,-4,0.04239,224
6,top,0,2,-3,0.08975,334
6,top,0,2,-2,0.16823,498
6,top,0,2,-1,0.28089,743
6,top,0,2,0,0.42102,1109
6,top,0,2,1,0.57203,743
6,top,0,2,2,0.71308,498
6,top,0,2,3,0.82723,334
6,top,0,2,4,0.90728,224
6,top,0,2,5,0.95593,150
6,top,0,2,6,0.98153,101
6,top,0,3,-6,0.01,60
6,top,0,3,-5,0.01275,90
6,top,0,3,-4,0.03201,134
6,top,0,3,-3,0.07068,200
6,top,0,3,-2,0.13794,299
6,top,0,3,-1,0.23929,446
6,top,0,3,0,0.37159,665
6,top,0,3,1,0.52122,446
6,top,0,3,2,0.66788,299
6,top,0,3,3,0.79244,200
6,top,0,3,4,0.88412,134
6,top,0,3,5,0.94258,90
6,top,0,3,6,0.97488,60
6,top,0,4,-6,0.01,34
6,top,0,4,-5,0.01389,50
6,top,0,4,-4,0.03446,75
6,top,0,4,-3,0.07527,111
6,top,0,4,-2,0.14538,166
6,top,0,4,-1,0.2497,248
6,top,0,4,0,0.38418,370
6,top,0,4,1,0.5344,248
6,top,0,4,2,0.67982,166
6,top,0,4,3,0.80179,111
6,top,0,4,4,0.89046,75
6,top,0,4,5,0.9463,50
6,top,0,4,6,0.97677,34
6,top,0,5,-6,0.01,34
6,top,0,5,-5,0.01,50
6,top,0,5,-4,0.0236,75
6,top,0,5,-3,0.05446,111
6,top,0,5,-2,0.11088,166
6,top,0,5,-1,0.20023,248
6,top,0,5,0,0.32282,370
6,top,0,5,1,0.46854,248
6,top,0,5,2,0.61864,166
6,top,0,5,3,0.75262,111
6,top,0,5,4,0.85625,75
6,top,0,5,5,0.92572,50
6,top,0,5,6,0.96605,34
6,top,0,6,-6,0.01,23
6,top,0,6,-5,0.01,35
6,top,0,6,-4,0.02003,52
6,top,0,6,-3,0.04729,78
6,top,0,6,-2,0.09845,116
6,top,0,6,-1,0.18158,173
6,top,0,6,0,0.29861,259
6,top,0,6,1,0.44137,173
6,top,0,6,2,0.59226,116
6,top,0,6,3,0.73046,78
6,top,0,6,4,0.84015,52
6,top,0,6,5,0.91559,35
6,top,0,6,6,0.96055,23
6,top,0,7,-6,0.01,17
6,top,0,7,-5,0.01,25
6,top,0,7,-4,0.01469,37
6,top,0,7,-3,0.03618,56
6,top,0,7,-2,0.07846,83
6,top,0,7,-1,0.15049,124
6,top,0,7,0,0.25677,185
6,top,0,7,1,0.39265,124
6,top,0,7,2,0.54317,83
6,top,0,7,3,0.68768,56
6,top,0,7,4,0.80789,37
6,top,0,7,5,0.89454,25
6,top,0,7,6,0.94867,17
6,top,1,0,-6,0.01524,302
6,top,1,0,-5,0.03735,450
6,top,1,0,-4,0.08061,672
6,top,1,0,-3,0.1539,1002
6,top,1,0,-2,0.26146,1495
6,top,1,0,-1,0.39822,2230
6,top,1,0,0,0.54891,3326
6,top,1,0,1,0.69278,2230
6,top,1,0,2,0.81182,1495
6,top,1,0,3,0.89716,1002
6,top,1,0,4,0.95018,672
6,top,1,0,5,0.97871,450
6,top,1,0,6,0.99,302
6,top,1,1,-6,0.01188,166
6,top,1,1,-5,0.03008,248
6,top,1,1,-4,0.06704,369
6,top,1,1,-3,0.13199,551
6,top,1,1,-2,0.23086,822
6,top,1,1,-1,0.36127,1226
6,top,1,1,0,0.51029,1830
6,top,1,1,1,0.65786,1226
6,top,1,1,2,0.7845,822
6,top,1,1,3,0.87868,551
6,top,1,1,4,0.93936,369
6,top,1,1,5,0.97323,248
6,top,1,1,6,0.98961,166
6,top,1,2,-6,0.01016,91
6,top,1,2,-5,0.02627,135
6,top,1,2,-4,0.0597,201
6,top,1,2,-3,0.11977,301
6,top,1,2,-2,0.21329,448
6,top,1,2,-1,0.33939,669
6,top,1,2,0,0.48674,998
6,top,1,2,1,0.63593,669
6,top,1,2,2,0.76683,448
6,top,1,2,3,0.86636,301
6,top,1,2,4,0.93193,201
6,top,1,2,5,0.96936,135
6,top,1,2,6,0.98786,91
6,top,1,3,-6,0.01,54
6,top,1,3,-5,0.02156,81
6,top,1,3,-4,0.05038,121
6,top,1,3,-3,0.10384,180
6,top,1,3,-2,0.18973,269
6,top,1,3,-1,0.30927,401
6,top,1,3,0,0.45342,599
6,top,1,3,1,0.60404,401
6,top,1,3,2,0.74043,269
6,top,1,3,3,0.84745,180
6,top,1,3,4,0.92021,121
6,top,1,3,5,0.96308,81
6,top,1,3,6,0.98495,54
6,top,1,4,-6,0.01,30
6,top,1,4,-5,0.02029,45
6,top,1,4,-4,0.04782,67
6,top,1,4,-3,0.09937,100
6,top,1,4,-2,0.18299,149
6,top,1,4,-1,0.30047,223
6,top,1,4,0,0.44347,333
6,top,1,4,1,0.59432,223
6,top,1,4,2,0.73222,149
6,top,1,4,3,0.84144,100
6,top,1,4,4,0.91642,67
6,top,1,4,5,0.961,45
6,top,1,4,6,0.98397,30
6,top,1,5,-6,0.01,30
6,top,1,5,-5,0.01715,45
6,top,1,5,-4,0.04137,67
6,top,1,5,-3,0.08791,100
6,top,1,5,-2,0.16537,149
6,top,1,5,-1,0.27705,223
6,top,1,5,0,0.41655,333
6,top,1,5,1,0.56755,223
6,top,1,5,2,0.70917,149
6,top,1,5,3,0.82429,100
6,top,1,5,4,0.90537,67
6,top,1,5,5,0.95485,45
6,top,1,5,6,0.98101,30
6,top,1,6,-6,0.01,21
6,top,1,6,-5,0.01354,32
6,top,1,6,-4,0.03371,47
6,top,1,6,-3,0.07388,70
6,top,1,6,-2,0.14313,105
6,top,1,6,-1,0.24656,156
6,top,1,6,0,0.38041,233
6,top,1,6,1,0.53047,156
6,top,1,6,2,0.67627,105
6,top,1,6,3,0.79903,70
6,top,1,6,4,0.88859,47
6,top,1,6,5,0.94521,32
6,top,1,6,6,0.97622,21
6,top,1,7,-6,0.01,15
6,top,1,7,-5,0.0115,23
6,top,1,7,-4,0.02926,34
6,top,1,7,-3,0.06547,50
6,top,1,7,-2,0.1294,75
6,top,1,7,-1,0.22717,111
6,top,1,7,0,0.35671,166
6,top,1,7,1,0.50543,111
6,top,1,7,2,0.65337,75
6,top,1,7,3,0.78092,50
6,top,1,7,4,0.8762,34
6,top,1,7,5,0.93788,23
6,top,1,7,6,0.97246,15
6,top,2,0,-6,0.01768,285
6,top,2,0,-5,0.04246,425
6,top,2,0,-4,0.08987,634
6,top,2,0,-3,0.16842,946
6,top,2,0,-2,0.28115,1412
6,top,2,0,-1,0.42131,2106
6,top,2,0,0,0.57233,3142
6,top,2,0,1,0.71334,2106
6,top,2,0,2,0.82742,1412
6,top,2,0,3,0.90741,946
6,top,2,0,4,0.956,634
6,top,2,0,5,0.98157,425
6,top,2,0,6,0.99,285
6,top,2,1,-6,0.01569,157
6,top,2,1,-5,0.03829,234
6,top,2,1,-4,0.08233,349
6,top,2,1,-3,0.15662,520
6,top,2,1,-2,0.26519,776
6,top,2,1,-1,0.40264,1158
6,top,2,1,0,0.55343,1728
6,top,2,1,1,0.69678,1158
6,top,2,1,2,0.81488,776
6,top,2,1,3,0.89919,520
6,top,2,1,4,0.95134,349
6,top,2,1,5,0.97928,234
6,top,2,1,6,0.99,157
6,top,2,2,-6,0.01431,85
6,top,2,2,-5,0.03537,128
6,top,2,2,-4,0.07697,190
6,top,2,2,-3,0.14809,284
6,top,2,2,-2,0.25347,423
6,top,2,2,-1,0.3887,632
6,top,2,2,0,0.53909,942
6,top,2,2,1,0.68403,632
6,top,2,2,2,0.80507,423
6,top,2,2,3,0.89266,284
6,top,2,2,4,0.94758,190
6,top,2,2,5,0.97741,128
6,top,2,2,6,0.99,85
6,top,2,3,-6,0.01285,51
6,top,2,3,-5,0.03223,77
6,top,2,3,-4,0.07109,114
6,top,2,3,-3,0.13862,170
6,top,2,3,-2,0.24024,254
6,top,2,3,-1,0.37274,379
6,top,2,3,0,0.52243,565
6,top,2,3,1,0.66898,379
6,top,2,3,2,0.79331,254
6,top,2,3,3,0.88471,170
6,top,2,3,4,0.94293,114
6,top,2,3,5,0.97506,77
6,top,2,3,6,0.99,51
6,top,2,4,-6,0.01385,28
6,top,2,4,-5,0.03437,43
6,top,2,4,-4,0.07511,63
6,top,2,4,-3,0.14512,95
6,top,2,4,-2,0.24934,141
6,top,2,4,-1,0.38375,211
6,top,2,4,0,0.53395,314
6,top,2,4,1,0.67941,211
6,top,2,4,2,0.80148,141
6,top,2,4,3,0.89024,95
6,top,2,4,4,0.94617,63
6,top,2,4,5,0.9767,43
6,top,2,4,6,0.99,28
6,top,2,5,-6,0.01225,28
6,top,2,5,-5,0.0309,43
6,top,2,5,-4,0.06859,63
6,top,2,5,-3,0.13453,95
6,top,2,5,-2,0.23447,141
6,top,2,5,-1,0.3657,211
6,top,2,5,0,0.515,314
6,top,2,5,1,0.66219,211
6,top,2,5,2,0.78794,141
6,top,2,5,3,0.88104,95
6,top,2,5,4,0.94076,63
6,top,2,5,5,0.97395,43
6,top,2,5,6,0.98993,28
6,top,2,6,-6,0.01106,20
6,top,2,6,-5,0.02828,30
6,top,2,6,-4,0.06359,44
6,top,2,6,-3,0.12629,66
6,top,2,6,-2,0.22271,99
6,top,2,6,-1,0.35119,147
6,top,2,6,0,0.4995,220
6,top,2,6,1,0.64788,147
6,top,2,6,2,0.77651,99
6,top,2,6,3,0.87314,66
6,top,2,6,4,0.93604,44
6,top,2,6,5,0.97151,30
6,top,2,6,6,0.98884,20
6,top,2,7,-6,0.01,14
6,top,2,7,-5,0.02429,21
6,top,2,7,-4,0.05582,32
6,top,2,7,-3,0.11321,47
6,top,2,7,-2,0.20367,71
6,top,2,7,-1,0.32721,105
6,top,2,7,0,0.47339,157
6,top,2,7,1,0.62327,105
6,top,2,7,2,0.75645,71
6,top,2,7,3,0.859,47
6,top,2,7,4,0.92741,32
6,top,2,7,5,0.96696,21
6,top,2,7,6,0.98676,14
6,bottom,0,0,-6,0.01338,335
6,bottom,0,0,-5,0.03531,500
6,bottom,0,0,-4,0.08057,746
6,bottom,0,0,-3,0.15991,1113
6,bottom,0,0,-2,0.27808,1661
6,bottom,0,0,-1,0.42762,2478
6,bottom,0,0,0,0.58847,3696
6,bottom,0,0,1,0.73554,2478
6,bottom,0,0,2,0.84984,1661
6,bottom,0,0,3,0.92535,1113
6,bottom,0,0,4,0.96773,746
6,bottom,0,0,5,0.98793,500
6,bottom,0,0,6,0.99,335
6,bottom,0,1,-6,0.01965,184
6,bottom,0,1,-5,0.04905,275
6,bottom,0,1,-4,0.10609,410
6,bottom,0,1,-3,0.20011,612
6,bottom,0,1,-2,0.33177,913
6,bottom,0,1,-1,0.48845,1363
6,bottom,0,1,0,0.64695,2033
6,bottom,0,1,1,0.78323,1363
6,bottom,0,1,2,0.88284,913
6,bottom,0,1,3,0.94471,612
6,bottom,0,1,4,0.97736,410
6,bottom,0,1,5,0.99,275
6,bottom,0,1,6,0.99,184
6,bottom,0,2,-6,0.02483,101
6,bottom,0,2,-5,0.05983,150
6,bottom,0,2,-4,0.12514,224
6,bottom,0,2,-3,0.22864,334
6,bottom,0,2,-2,0.368,498
6,bottom,0,2,-1,0.52747,743
6,bottom,0,2,0,0.68259,1109
6,bottom,0,2,1,0.81085,743
6,bottom,0,2,2,0.90099,498
6,bottom,0,2,3,0.95482,334
6,bottom,0,2,4,0.98214,224
6,bottom,0,2,5,0.99,150
6,bottom,0,2,6,0.99,101
6,bottom,0,3,-6,0.03394,60
6,bottom,0,3,-5,0.07793,90
6,bottom,0,3,-4,0.1556,134
6,bottom,0,3,-3,0.27211,200
6,bottom,0,3,-2,0.42062,299
6,bottom,0,3,-1,0.5815,446
6,bottom,0,3,0,0.72966,665
6,bottom,0,3,1,0.84564,446
6,bottom,0,3,2,0.92279,299
6,bottom,0,3,3,0.96641,200
6,bottom,0,3,4,0.98736,134
6,bottom,0,3,5,0.99,90
6,bottom,0,3,6,0.99,60
6,bottom,0,4,-6,0.03136,34
6,bottom,0,4,-5,0.0729,50
6,bottom,0,4,-4,0.14731,75
6,bottom,0,4,-3,0.26051,111
6,bottom,0,4,-2,0.40686,166
6,bottom,0,4,-1,0.56766,248
6,bottom,0,4,0,0.71785,370
6,bottom,0,4,1,0.83709,248
6,bottom,0,4,2,0.91755,166
6,bottom,0,4,3,0.96368,111
6,bottom,0,4,4,0.98616,75
6,bottom,0,4,5,0.99,50
6,bottom,0,4,6,0.99,34
6,bottom,0,5,-6,0.04602,34
6,bottom,0,5,-5,0.10061,50
6,bottom,0,5,-4,0.19168,75
6,bottom,0,5,-3,0.32079,111
6,bottom,0,5,-2,0.47631,166
6,bottom,0,5,-1,0.63557,248
6,bottom,0,5,0,0.77418,370
6,bottom,0,5,1,0.87674,248
6,bottom,0,5,2,0.94122,166
6,bottom,0,5,3,0.97567,111
6,bottom,0,5,4,0.99,75
6,bottom,0,5,5,0.99,50
6,bottom,0,5,6,0.99,34
6,bottom,0,6,-6,0.05354,23
6,bottom,0,6,-5,0.11412,35
6,bottom,0,6,-4,0.21227,52
6,bottom,0,6,-3,0.34738,78
6,bottom,0,6,-2,0.50546,116
6,bottom,0,6,-1,0.66266,173
6,bottom,0,6,0,0.79554,259
6,bottom,0,6,1,0.89102,173
6,bottom,0,6,2,0.94932,116
6,bottom,0,6,3,0.97956,78
6,bottom,0,6,4,0.99,52
6,bottom,0,6,5,0.99,35
6,bottom,0,6,6,0.99,23
6,bottom,0,7,-6,0.06969,17
6,bottom,0,7,-5,0.14194,25
6,bottom,0,7,-4,0.25292,37
6,bottom,0,7,-3,0.39774,56
6,bottom,0,7,-2,0.55838,83
6,bottom,0,7,-1,0.70984,124
6,bottom,0,7,0,0.83122,185
6,bottom,0,7,1,0.91391,124
6,bottom,0,7,2,0.96177,83
6,bottom,0,7,3,0.9853,56
6,bottom,0,7,4,0.99,37
6,bottom,0,7,5,0.99,25
6,bottom,0,7,6,0.99,17
6,bottom,1,0,-6,0.01052,302
6,bottom,1,0,-5,0.0287,450
6,bottom,1,0,-4,0.06765,672
6,bottom,1,0,-3,0.1385,1002
6,bottom,1,0,-2,0.24801,1495
6,bottom,1,0,-1,0.3918,2230
6,bottom,1,0,0,0.55229,3326
6,bottom,1,0,1,0.70453,2230
6,bottom,1,0,2,0.82731,1495
6,bottom,1,0,3,0.91145,1002
6,bottom,1,0,4,0.96047,672
6,bottom,1,0,5,0.98472,450
6,bottom,1,0,6,0.99,302
6,bottom,1,1,-6,0.01378,166
6,bottom,1,1,-5,0.0362,248
6,bottom,1,1,-4,0.08228,369
6,bottom,1,1,-3,0.16269,551
6,bottom,1,1,-2,0.2819,822
6,bottom,1,1,-1,0.43208,1226
6,bottom,1,1,0,0.59289,1830
6,bottom,1,1,1,0.73925,1226
6,bottom,1,1,2,0.85248,822
6,bottom,1,1,3,0.92694,551
6,bottom,1,1,4,0.96854,369
6,bottom,1,1,5,0.98829,248
6,bottom,1,1,6,0.99,166
6,bottom,1,2,-6,0.01616,91
6,bottom,1,2,-5,0.0415,135
6,bottom,1,2,-4,0.09228,201
6,bottom,1,2,-3,0.17866,301
6,bottom,1,2,-2,0.30354,448
6,bottom,1,2,-1,0.45694,669
6,bottom,1,2,0,0.61712,998
6,bottom,1,2,1,0.75927,669
6,bottom,1,2,2,0.86652,448
6,bottom,1,2,3,0.93528,301
6,bottom,1,2,4,0.97275,201
6,bottom,1,2,5,0.99,135
6,bottom,1,2,6,0.99,91
6,bottom,1,3,-6,0.02014,54
6,bottom,1,3,-5,0.05009,81
6,bottom,1,3,-4,0.10796,121
6,bottom,1,3,-3,0.20296,180
6,bottom,1,3,-2,0.33546,269
6,bottom,1,3,-1,0.4925,401
6,bottom,1,3,0,0.65071,599
6,bottom,1,3,1,0.7862,401
6,bottom,1,3,2,0.88482,269
6,bottom,1,3,3,0.94584,180
6,bottom,1,3,4,0.9779,121
6,bottom,1,3,5,0.99,81
6,bottom,1,3,6,0.99,54
6,bottom,1,4,-6,0.02149,30
6,bottom,1,4,-5,0.05292,45
6,bottom,1,4,-4,0.11302,67
6,bottom,1,4,-3,0.21062,100
6,bottom,1,4,-2,0.34528,149
6,bottom,1,4,-1,0.50319,223
6,bottom,1,4,0,0.66058,333
6,bottom,1,4,1,0.79392,223
6,bottom,1,4,2,0.88995,149
6,bottom,1,4,3,0.94872,100
6,bottom,1,4,4,0.97928,67
6,bottom,1,4,5,0.99,45
6,bottom,1,4,6,0.99,30
6,bottom,1,5,-6,0.02554,30
6,bottom,1,5,-5,0.0613,45
6,bottom,1,5,-4,0.12767,67
6,bottom,1,5,-3,0.23235,100
6,bottom,1,5,-2,0.3726,149
6,bottom,1,5,-1,0.53231,223
6,bottom,1,5,0,0.68692,333
6,bottom,1,5,1,0.81413,223
6,bottom,1,5,2,0.90309,149
6,bottom,1,5,3,0.95597,100
6,bottom,1,5,4,0.98267,67
6,bottom,1,5,5,0.99,45
6,bottom,1,5,6,0.99,30
6,bottom,1,6,-6,0.03211,21
6,bottom,1,6,-5,0.07438,32
6,bottom,1,6,-4,0.14975,47
6,bottom,1,6,-3,0.26395,70
6,bottom,1,6,-2,0.41096,105
6,bottom,1,6,-1,0.57181,156
6,bottom,1,6,0,0.72141,233
6,bottom,1,6,1,0.83967,156
6,bottom,1,6,2,0.91914,105
6,bottom,1,6,3,0.96452,70
6,bottom,1,6,4,0.98653,47
6,bottom,1,6,5,0.99,32
6,bottom,1,6,6,0.99,21
6,bottom,1,7,-6,0.03725,15
6,bottom,1,7,-5,0.08428,23
6,bottom,1,7,-4,0.16591,34
6,bottom,1,7,-3,0.28631,50
6,bottom,1,7,-2,0.4372,75
6,bottom,1,7,-1,0.59792,111
6,bottom,1,7,0,0.74345,166
6,bottom,1,7,1,0.85546,111
6,bottom,1,7,2,0.92873,75
6,bottom,1,7,3,0.96945,50
6,bottom,1,7,4,0.98868,34
6,bottom,1,7,5,0.99,23
6,bottom,1,7,6,0.99,15
6,bottom,2,0,-6,0.01,285
6,bottom,2,0,-5,0.02478,425
6,bottom,2,0,-4,0.05974,634
6,bottom,2,0,-3,0.12498,946
6,bottom,2,0,-2,0.22839,1412
6,bottom,2,0,-1,0.36769,2106
6,bottom,2,0,0,0.52714,3142
6,bottom,2,0,1,0.6823,2106
6,bottom,2,0,2,0.81063,1412
6,bottom,2,0,3,0.90085,946
6,bottom,2,0,4,0.95475,634
6,bottom,2,0,5,0.9821,425
6,bottom,2,0,6,0.99,285
6,bottom,2,1,-6,0.01018,157
6,bottom,2,1,-5,0.02791,234
6,bottom,2,1,-4,0.06607,349
6,bottom,2,1,-3,0.13583,520
6,bottom,2,1,-2,0.24417,776
6,bottom,2,1,-1,0.38713,1158
6,bottom,2,1,0,0.54746,1728
6,bottom,2,1,1,0.70031,1158
6,bottom,2,1,2,0.82417,776
6,bottom,2,1,3,0.90948,520
6,bottom,2,1,4,0.95941,349
6,bottom,2,1,5,0.98424,234
6,bottom,2,1,6,0.99,157
6,bottom,2,2,-6,0.01128,85
6,bottom,2,2,-5,0.03048,128
6,bottom,2,2,-4,0.07117,190
6,bottom,2,2,-3,0.14442,284
6,bottom,2,2,-2,0.25644,423
6,bottom,2,2,-1,0.40198,632
6,bottom,2,2,0,0.56271,942
6,bottom,2,2,1,0.71358,632
6,bottom,2,2,2,0.83397,423
6,bottom,2,2,3,0.91562,284
6,bottom,2,2,4,0.96267,190
6,bottom,2,2,5,0.98571,128
6,bottom,2,2,6,0.99,85
6,bottom,2,3,-6,0.01267,51
6,bottom,2,3,-5,0.03369,77
6,bottom,2,3,-4,0.07745,114
6,bottom,2,3,-3,0.15483,170
6,bottom,2,3,-2,0.27103,254
6,bottom,2,3,-1,0.41935,379
6,bottom,2,3,0,0.58024,565
6,bottom,2,3,1,0.72859,379
6,bottom,2,3,2,0.84486,254
6,bottom,2,3,3,0.92232,170
6,bottom,2,3,4,0.96617,114
6,bottom,2,3,5,0.98725,77
6,bottom,2,3,6,0.99,51
6,bottom,2,4,-6,0.0117,28
6,bottom,2,4,-5,0.03144,43
6,bottom,2,4,-4,0.07307,63
6,bottom,2,4,-3,0.14759,95
6,bottom,2,4,-2,0.2609,141
6,bottom,2,4,-1,0.40733,211
6,bottom,2,4,0,0.56814,314
6,bottom,2,4,1,0.71826,211
6,bottom,2,4,2,0.83739,141
6,bottom,2,4,3,0.91773,95
6,bottom,2,4,4,0.96378,63
6,bottom,2,4,5,0.9862,43
6,bottom,2,4,6,0.99,28
6,bottom,2,5,-6,0.01334,28
6,bottom,2,5,-5,0.03521,43
6,bottom,2,5,-4,0.08039,63
6,bottom,2,5,-3,0.15962,95
6,bottom,2,5,-2,0.27767,141
6,bottom,2,5,-1,0.42714,211
6,bottom,2,5,0,0.588,314
6,bottom,2,5,1,0.73514,211
6,bottom,2,5,2,0.84956,141
6,bottom,2,5,3,0.92518,95
6,bottom,2,5,4,0.96764,63
6,bottom,2,5,5,0.9879,43
6,bottom,2,5,6,0.99,28
6,bottom,2,6,-6,0.01483,20
6,bottom,2,6,-5,0.03856,30
6,bottom,2,6,-4,0.08675,44
6,bottom,2,6,-3,0.16989,66
6,bottom,2,6,-2,0.29172,99
6,bottom,2,6,-1,0.44344,147
6,bottom,2,6,0,0.60404,220
6,bottom,2,6,1,0.74853,147
6,bottom,2,6,2,0.85903,99
6,bottom,2,6,3,0.93086,66
6,bottom,2,6,4,0.97053,44
6,bottom,2,6,5,0.98914,30
6,bottom,2,6,6,0.99,20
6,bottom,2,7,-6,0.01766,14
6,bottom,2,7,-5,0.04478,21
6,bottom,2,7,-4,0.09834,32
6,bottom,2,7,-3,0.18816,47
6,bottom,2,7,-2,0.31615,71
6,bottom,2,7,-1,0.47114,105
6,bottom,2,7,0,0.63068,157
6,bottom,2,7,1,0.77026,105
6,bottom,2,7,2,0.87407,71
6,bottom,2,7,3,0.93968,47
6,bottom,2,7,4,0.97492,32
6,bottom,2,7,5,0.99,21
6,bottom,2,7,6,0.99,14
7,top,0,0,-6,0.01,328
7,top,0,0,-5,0.0157,489
7,top,0,0,-4,0.04328,729
7,top,0,0,-3,0.10097,1088
7,top,0,0,-2,0.20085,1623
7,top,0,0,-1,0.34408,2421
7,top,0,0,0,0.51424,3612
7,top,0,0,1,0.68179,2421
7,top,0,0,2,0.81853,1623
7,top,0,0,3,0.91101,1088
7,top,0,0,4,0.96283,729
7,top,0,0,5,0.98687,489
7,top,0,0,6,0.99,328
7,top,0,1,-6,0.01,180
7,top,0,1,-5,0.01023,269
7,top,0,1,-4,0.03009,401
7,top,0,1,-3,0.07472,598
7,top,0,1,-2,0.15771,893
7,top,0,1,-1,0.28549,1332
7,top,0,1,0,0.44848,1987
7,top,0,1,1,0.62078,1332
7,top,0,1,2,0.77173,893
7,top,0,1,3,0.88134,598
7,top,0,1,4,0.94729,401
7,top,0,1,5,0.98015,269
7,top,0,1,6,0.99,180
